id_osc,nome,email,endereco,telefone,natureza_juridica,situacao_cadastral
1407053,ASSOCIACAO CIVIL MONITOR AMBIENTAL ANTIRRUIDOS,MONITORAMBIENTALANTIRRUIDOS@GMAIL.COM,"RUA NATAL CECONE, CONJ  502                 ANDAR 05                  COND  TERRASSE LE MONDE ED",41 32854312,Associação Privada,Ativas
1407587,ASSOCIACAO COMUNITARIA TAQUARENSE DO BAIRRO TAQUARA LISA DE AGUDOS DO SUL -  PR,TAQUARALISAASSOCIACAO@GMAIL.COM,ESTRADA TAQUARA LISA PARA AGUDOS,41 91862442,Associação Privada,Ativas
1407465,FENIX GYM ASSOCIACAO DE GINASTICA RITMICA,FENIXGINASTICA@GMAIL.COM,RUA PIONEIRO GENIR GALLI,44 99753637,Associação Privada,Ativas
1407519,ASSOCIACAO RECREATIVO LAGOA DA PRATA,GESTAO07@PREDIALCONDOMINIOS.COM,ESTRADA PAIQUERE CORONEL SANTOS,43 33382055,Associação Privada,Ativas
1407639,ASSOCIACAO MAIS PELO PROXIMO,CLAUDIO_PEDROLUCAS@HOTMAIL.COM,"AVENIDA PARANA, SALA  02",44 99700007,Associação Privada,Ativas
1407611,ROTARY CLUB DE CATANDUVAS PARANA,CONTEC.CTB@GMAIL.COM,AVENIDA DOS PIONEIROS,45 32341434,Associação Privada,Ativas
1407614,IGREJA EVANGELICA NOVA VIDA EM CRISTO - MINISTERIO VOANDO ALTO VIVENDO UM COMPROMISSO COM DEUS,ESCRITORIOCONTABILBRASIL@YAHOO.COM.BR,RUA CRISTIANO KUSSMAUL,43 96058167,Organização Religiosa,Ativas
1407649,ASSOCIACAO COMUNITARIA ESTACAO NORTE,ESTACAONORTEWEB@GMAIL.COM,"TRAVESSA PAULINO A DA SILVA, SALA  01                  QUADRA59FB                LOTE  7A5",46 84007322,Associação Privada,Ativas
1407662,CONGREGACAO CRISTA NO BRASIL,CCBPTU@IBEST.COM.BR,"RUA LAZARA CANDIDA DOS REIS, LOTE  21 A                QUADRA07",43 33252334,Organização Religiosa,Ativas
1441879,SCUDERIA GG,PROCESSO@HEBROMCONTABILIDADE.COM,RUA ATTILIO PEDAO,12 33089116,Associação Privada,Ativas
1407951,TERREIRO DE UMBANDA PRETOS VELHOS DE ARUANDA,CONTATO.VELOZCONTABIL@GMAIL.COM,"AVENIDA DUQUE DE CAXIAS, QUADRA0401PLANTA02        LOTE  021RZONA031",41 98163526,Organização Religiosa,Ativas
1407827,ASSOCIACAO DA BRIGADA DOS DUZENTOS DO ASSENTAMENTO MILTON SANTOS,TIAGOANTUNESRODRIGUEZ@GMAIL.COM,"SITIO RECANTO DAS AGUAS, ASSENTAMENTO MILTON SANTOS, LOTE  86",44 97191368,Associação Privada,Ativas
1407717,IGREJA PRESBITERIANA RENOVADA DE SAO JOAO DO IVAI,LUZENRIQUEFONSECA@GMAIL.COM,RUA AMINTAS DE BARROS,44 99183913,Organização Religiosa,Ativas
1407772,IGREJA EVANGELICA AVIVAMENTO BIBLICO EM SERTANEJA,PASTORPEDROSANTOS@HOTMAIL.COM,RUA PARIGOT DE SOUZA,43 91228664,Organização Religiosa,Ativas
1407966,ASSOCIACAO CAMPEIRA DO CTG ESTANCIA COLORADA,ATENDIMENTO@CONTASSECONTABILIDADE.COM.BR,RUA RIO GRANDE DO NORTE,45 99134546,Associação Privada,Ativas
1407987,ASSOCIACAO DOS PRODUTORES DE CACHACA DE JANDAIA DO SUL,RAQUELBONICONTRO@HOTMAIL.COM,"RUA LEOPOLDINA DA SILVA MORETTI, LETRA A",44 99746951,Associação Privada,Ativas
1408024,ASSOCIACAO CIDADE PARA TODOS,BATUQUEFORMIGA@GMAIL.COM,"RUA PROFESSOR FERNANDO MOREIRA, APT   92                  ANDAR 09                  COND  ITALIA ED",41 98948235,Associação Privada,Ativas
1408107,ASSOCIACAO MOTO CLUBE PAPA TRILHA DE GENERAL CARNEIRO,ESCCAMPOS@UOL.COM.BR,RUA ADILINA MARACHIN BOTTEGA,42 99755141,Associação Privada,Ativas
1408126,ASSOCIACAO ATLETICA IV DE MARCO,ATLETICAIVDEMARCO@GMAIL.COM,ALAMEDA FELDSPATO,45 98388116,Associação Privada,Ativas
1408254,ASSOCIACAO INZANDO,GUSTAVOPELOI@OUTLOOK.COM,"RUA SALGADO FILHO, SALA  01",44 98061902,Associação Privada,Ativas
1408160,ASSOCIACAO ESPORTIVA MARCAS BRASIL RACING - AEMBRA,PARALEGAL@BWACONSULTORIA.COM.BR,RUA CASCAVEL,45 32222112,Associação Privada,Ativas
1408267,ASSOCIACAO DO TURISMO DE MATELANDIA - ATMATE,ITATIBAFISCAL1@HOTMAIL.COM,RUA PRESIDENTE VARGAS,45 32621691,Associação Privada,Ativas
1408346,COMUNIDADE EVANGELICA DEUS VIVO MINISTERIO DE TERRA BOA,RODRIGO_COTEC@HOTMAIL.COM,RUA PRESIDENTE KENNEDY,44 99703069,Organização Religiosa,Ativas
1408431,IGREJA CRISTA TRINITY,TECHBYTRINITY@GMAIL.COM,RUA GENERAL ARISTIDES ATHAYDE JUNIOR,41 99701101,Organização Religiosa,Ativas
1408560,IGREJA RENOVACAO VIDA E VERDADE,JHONATAN_@LIVE.CO.UK,RUA RUI BARBOSA,43 96278044,Organização Religiosa,Ativas
1408599,ASSOCIACAO DE MORADORES DO CONDOMINIO RURAL POR DO SOL,FAGNERADV@HOTMAIL.COM,"DISTRITO DE CACHOEIRA, ANEXO FAZENDA DOS ALVES",42 91283865,Associação Privada,Ativas
1408639,IGREJA UNIVERSAL DO REINO DE DEUS,ATAS@SP.UNIVERSAL.ORG,AVENIDA ANITA GARIBALDI,11 23926734,Organização Religiosa,Ativas
1408679,ASSOCIACAO DOS MORADORES DO PARTENOPE E JARDIM FLORESTAL,FEMOCLAM@GMAIL.COM,RUA FRANCISCO ANTUNES ZANIN,41 96813517,Associação Privada,Ativas
1408625,ASSOCIACAO DE PEQUENOS AGRICULTORES FAMILIARES PRODUTORES DE LEITE DA COMUNIDADE DO ALTO FLORIDO SANTO ANTONIO DO SUDOESTE PR,PAZEVANDROCONTABILIDADE@GMAIL.COM,COMUNIDADE ALTO FLORIDO,46 99080065,Associação Privada,Ativas
1408635,ASSOCIACAO DE BASQUETE DE PALMAS/PR,ABPALMENSE@GMAIL.COM,RUA MARECHAL FLORIANO PEIXOTO,46 88253733,Associação Privada,Ativas
1408700,ASSOCIACAO BRASILIEIRA DE HARMONIZACAO DERMATOFUNCIONAL,ABHDF.OFICIAL@GMAIL.COM,RUA PROFESSORA JULIA CARNEIRO ROSAS,42 91410850,Associação Privada,Ativas
1408786,ASSOCIACAO DE MORADORES E CONSUMIDORES DE AGUA DA LINHA SILVA JARDIM,ITATIBAFISCAL1@HOTMAIL.COM,ESTRADA LINHA SILVA JARDIM,45 99175225,Associação Privada,Ativas
1408821,MINISTERIO DOXA GLOBAL CHURCH,DOXAGLOBALCHURCH@GMAIL.COM,AVENIDA JOSE MARIA DE BRITO/VL PEROLA/JD CENTRAL E DAS NACOES,45 91152423,Organização Religiosa,Ativas
1408830,ASSOCIACAO DOS CONSELHEIROS TUTELARES E EX DO ESTADO DO PARANA - ACTEEP,THIAGOESCRITORIOCENTRAL@GMAIL.COM,AVENIDA DOS ESTADOS,45 99157773,Associação Privada,Ativas
1409029,ASSOCIACAO CULTURAL INSTITUTO OSWALDO GESSULLI,LUMA@GESSULLI.COM.BR,"RUA CASTRO ALVES, SALA  B",11 40131277,Associação Privada,Ativas
1409002,ORION AEROSPACE DESIGN,CONTATO@INUPCONTABIL.COM.BR,RUA DOUTOR WASHINGTON SUBTIL CHUEIRE,32 30250102,Associação Privada,Ativas
1408827,"ASSOCIACAO NACIONAL DE CONCILIACAO, MEDIACAO E ARBITRAGEM",GILDATE.DIAS@GMAIL.COM,"RUA PALMIRA EDLING DOS SANTOS, CASA  01                  SALA  03/05",42 99002388,Associação Privada,Ativas
1409048,"ASSOCIACAO BENEFICENTE, SOCIAL, EDUCACIONAL E CULTURAL APRISCO",ASSOCIACAOAPRISCO@GMAIL.COM,RUA DUQUE DE CAXIAS,49 36431510,Associação Privada,Ativas
1409188,ASSOCIACAO DOS MORADORES LINHA CARLOTA DO MUNICIPIO DE QUEDAS DO IGUACU - PARANA,MCQICONTABIL@GMAIL.COM,NUCLEO RURAL LINHA CARLOTA,46 88333644,Associação Privada,Ativas
1409217,ASSOCIACAO AMIGOS DA VILA SALETE,CONCEITOCONTABILIDADE02@HOTMAIL.COM,VILA VILA SALETE,46 91298155,Associação Privada,Ativas
1409284,ASSOCIACAO AGUA DA PRATA,CONTATO@NORTHASSESSORIA.COM.BR,RUA JOAO FERNANDES,43 96143655,Associação Privada,Ativas
1409335,COMUNIDADE CRISTA AGAPE,PRJOSESIMPLICIONETO@GMAIL.COM,AVENIDA ALVARO NATEL DE CAMARGO,42 84355842,Organização Religiosa,Ativas
1409463,INSTITUTO JOSE ROBERTO,INSTITUTOJOSEROBERTO@OUTLOOK.COM,RUA JOAO BETTEGA,41 30425748,Associação Privada,Ativas
1409488,ASSOCIACAO ALBERTO ROTH,OJOAOCARLOS@HOTMAIL.COM,RUA REI DAVI,42 96591711,Associação Privada,Ativas
1409513,INSTITUTO TABERDAVI,INSTITUTOTABERDAVI@OUTLOOK.COM,RUA JOAO BETTEGA,41 87761050,Associação Privada,Ativas
1409564,IGREJA LUZ PARA OS POVOS - MINISTERIO APOSTOLICO DE CURITIBA - PR.,BISPO.GUILHERMEREIS@GMAIL.COM,"AVENIDA MONTEIRO TOURINHO, LOJA  02                  ANDAR 01                  COND  NAO INFORMADO       BLOCO BELA VISTA DA GRACIO",41 96026907,Organização Religiosa,Ativas
1409639,ASSOCIACAO NOVA ERA ORGANICOS BRASIL,VALTERDINIZ.CONTADOR@GMAIL.COM,RUA ALBERTO SILVA COSTA,43 96050959,Associação Privada,Ativas
1409687,PROJETO 100 VEZES MAIS,CEMVEZESMAIS2022@GMAIL.COM,AVENIDA MARGINAL JOSE DE ANCHIETA,41 98089060,Associação Privada,Ativas
1409946,ASSOCIACAO DOS PRODUTORES E AGRICULTORES FAMILIARES DE IVAIPORA,ESCRITORIOGMSCONTABIL@GMAIL.COM,RODOVIA CELSO FUMIO MAKITA,43 34761277,Associação Privada,Ativas
1409753,ASSOCIACAO DO MOTO CLUBE PATRIOTAS DE ACO,PATRIOTASDEACOMC@HOTMAIL.COM,RUA ERNESTO SIANE,44 99115933,Associação Privada,Ativas
1409860,THERION,EMPRESATHERION@GMAIL.COM,RUA MARCILIO DIAS,14 96196738,Associação Privada,Ativas
1409983,ASSOCIACAO CRISTO NOSSO ALVO,CONTABILFOZ9@GMAIL.COM,RUA JOSE VALDEMAR BARON,41 99662101,Associação Privada,Ativas
1410065,LD ALLIANCE ASSOCIACAO,FABIORICARDOPERDIGAO@GMAIL.COM,AVENIDA MARINGA,43 99115589,Associação Privada,Ativas
1409980,INSTITUTO ATITUDE SOLIDARIA,CONTATO@OMNY7.COM.BR,RUA DUQUE DE CAXIAS,44 32453047,Associação Privada,Ativas
1410218,IGREJA PENTECOSTAL PRONTO SOCORRO DE JESUS MUNDIAL,CONTATO@ACASADOEMPRESARIO.COM,AVENIDA JOAO GOMES REDONDO,44 32267786,Organização Religiosa,Ativas
1410375,PEDRA ANGULAR COMUNIDADE EVANGELICA,FERRARI.WFS@HOTMAIL.COM,AVENIDA JAIME CANET,44 99976784,Organização Religiosa,Ativas
1410386,ASSOCIACAO DE RESGATE AOS VALORES INTERPESSOAIS E VALORES AMBIENTAIS - AR VIVA,ARVIVA1111@GMAIL.COM,RUA ALFREDO BORGES MONTEIRO,43 96491630,Associação Privada,Ativas
1410543,ASSOCIACAO DOS MORADORES E EMPRESAS DO NEOVILLE - AME NEOVILLE,ATENDIMENTO@AMENEOVILLE.COM.BR,"RUA VOLUNTARIOS DA PATRIA, CONJ  11                  ANDAR 1                   COND  JAIME CANET ED",41 91436576,Associação Privada,Ativas
1410408,INSTITUTO SORELLA,NASCIMENTODEBORA898@GMAIL.COM,RUA ARLINDO VERGILIO PEREIRA,41 95812759,Associação Privada,Ativas
1410599,CONGREGACAO CRISTA NO BRASIL,DANIEL.CICERO@CONGREGACAO.ORG.BR,RUA SEZINANDO TEIXEIRA OLIVEIRA,41 33292100,Organização Religiosa,Ativas
1410575,ASSOCIACAO BRASILEIRA DE VENDAS INDIRETAS DE TECNOLOGIA - ABRAVIT,CONTATO@ABRAVIT.COM.BR,"RUA MONSENHOR CELSO, CONJ  801/                ANDAR 08                  COND  BANCO NACIONAL DO CO",41 98396033,Associação Privada,Ativas
1410608,CONGREGACAO CRISTA NO BRASIL,DANIEL.CICERO@CONGREGACAO.ORG.BR,RUA ARY ROLIM COSTA,41 33292100,Organização Religiosa,Ativas
1410654,ESCOLA DE MONTARIAS EM TOUROS DO NEGO - EMTN,ESCOLAEMTN@GMAIL.COM,AVENIDA MARCIONILIO PEREIRA DOS SANTOS,44 91212331,Associação Privada,Ativas
1410742,ASSOCIACAO PARANAENSE DE EMPRESAS DE ARQUITETURA E DECORACAO - GRUPO SOMMA,PARALEGAL@CANADACONTABIL.COM,"RUA PERNAMBUCO, SALA  1508",43 33267678,Associação Privada,Ativas
1410614,ORGANIZACAO RELIGIOSA VIDA CHURCH,VIDACHURCHBRASIL@HOTMAIL.COM,"RUA GENERAL OSORIO, APT   22",43 98428022,Organização Religiosa,Ativas
1410771,ASSOCIACAO DA COMUNIDADE CRISTA ZOE DE VIRMOND,TESOURARIA@CCZOE.COM.BR,AVENIDA ALVORADA,42 99105090,Organização Religiosa,Ativas
1410843,INSTITUTO LUMENS DE MEDICINA E EDUCACAO,ADMINISTRATIVO@INSTITUTOLUMENS.COM.BR,"AVENIDA MARINGA, SALA  C                   ANDAR 3",43 30290404,Associação Privada,Ativas
1411025,IGREJA BATISTA RENOVADA - JARDIM NACIONAL,IBRJARDIMNACIONAL@GMAIL.COM,AVENIDA NACIONAL,45 99239009,Organização Religiosa,Ativas
1411078,ASSOCIACAO BENEFICENTE DE RESGATE DA DIGNIDADE HUMANA AMAR FAZ O BEM,ASSOCIACAOAMARFAZOBEM@GMAIL.COM,RUA JACARANDA,41 85337063,Associação Privada,Ativas
1411267,IGREJA MINISTERIO TRANSBORDAR,CONTABIL@KADES.CNT.BR,"RUA ARMANDO BALAROTTI, LOJA  06                  COND  COMERCIAL BELLO MALL",43 33222443,Organização Religiosa,Ativas
1411430,DIRETORIO ACADEMICO DE LETRAS DA UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA - CAMPUS CURITIBA,DALET.CT.UTFPR@GMAIL.COM,AVENIDA SETE DE SETEMBRO,41 91010783,Associação Privada,Ativas
1411446,ASSOCIACAO CASA FRATERNA RENASCIDO LUZ,DIEGO@DSOLUCOESFISCAIS.COM.BR,AVENIDA HERVAL,44 91826202,Associação Privada,Ativas
1411264,COMUNIDADE EVANGELICA DEUS VIVO DE CURITIBA,CONTABILIDADE@FABIANODOSSANTOS.COM.BR,RUA BOM JESUS DE IGUAPE,41 96237184,Organização Religiosa,Ativas
1411464,ILE ASE OGUM WARI E OSUN OPARA,ILEOGUMWARI@GMAIL.COM,RUA ALVARO MIRANDA,44 91830445,Organização Religiosa,Ativas
1411510,II IGREJA BATISTA INDEPENDENTE DE TOLEDO,VIL.WEISS@HOTMAIL.COM,RUA CERRO LARGO,45 98188030,Organização Religiosa,Ativas
1411560,ROTARY CLUB DE MARINGA CATUAI,CONTATO@ESCRITORIOSANTANA.COM,AVENIDA CERRO AZUL,44 91853769,Associação Privada,Ativas
1411835,UNIDOS PELO AMOR,LINDOMAR_MACHADO@HOTMAIL.COM,"RUA SILVIA LETICIA BALESTRIN, LOTE  02                  QUADRA2026",46 99803033,Associação Privada,Ativas
1411737,MOSTEIRO PRECIOSISSIMO SANGUE,PRECSANGUEDECRISTO@OCAMINHO.ORG,"RODOVIA PR 218 - KM 8, 600 M - ESTRADA RURAL",43 35258740,Organização Religiosa,Ativas
1411730,IGREJA PENTECOSTAL UNIDOS PELA FE,ANTONIOJACINTO@HOTMAIL.COM,AVENIDA DAS TORRES,45 91251112,Organização Religiosa,Ativas
1411996,ASSOCIACAO DOS AVICULTORES TRES FRONTEIRAS PR/SP/MS - AATF,AATF.DTE2023@GMAIL.COM,CHACARA SAO GABRIEL,18 96553443,Associação Privada,Ativas
1411889,INSTITUTO SAMUEL CAETANO APOIO PSICOSSOCIAL E VALORIZACAO DA VIDA,INSTITUTOSAMUELCAETANO@GMAIL.COM,RUA CARLOTA STRAUBE DE ARAUJO,41 87958341,Associação Privada,Ativas
1411997,ASSOCIACAO DA COMUNIDADE COLONIA AUGUSTA VITORIA,DORIVALLOPES01@GMAIL.COM,ESTRADA VELHA KM 12,42 88063155,Associação Privada,Ativas
1412105,SOLIDARIOS FUTEBOL CLUBE,MWCONTABILIDADE2020@GMAIL.COM,"RUA CLEMENTE ITSYO HORIKOSHI, APT   APTO 104 - BL 14",41 30278051,Associação Privada,Ativas
1412206,ASSOCIACAO GALO MARINGA,ASSOCIACAOGALOMARINGA@GMAIL.COM,AVENIDA DOUTOR ALEXANDRE RASGULAEFF,44 99329343,Associação Privada,Ativas
1412520,ASSOCIACAO PARANAENSE DE CRIADORES DE OVINOS TEXEL PARANA TEXEL,JORGESZCZYPIOR162@GMAIL.COM,"AVENIDA MARECHAL FLORIANO PEIXOTO, CONJ  209/                ANDAR 02                  COND  BANTIBA ED",41 99849225,Associação Privada,Ativas
1412172,ASSOCIACAO DE MORADORES DA VILA RURAL DAS ROSAS,AMVRROSAS@GMAIL.COM,"ESTRADA DA SECCAO PEROBA, GALPAOSALAO COMUNITARIO",43 84242163,Associação Privada,Ativas
1412299,INSTITUTO PRESBITERIANO DE EDUCACAO - IPE,AGNESRESERVAPR@GMAIL.COM,RUA GENEROSO MARQUES,42 99179479,Associação Privada,Ativas
1412209,INSTITUTO SUEL ABUJAMRA,INSTITUTOSUEL@INSTITUTOSUEL.ORG.BR,"AVENIDA DOUTOR GASTAO VIDIGAL, PAVMTO2                   SALA  02                  SETOR 67",11 33856014,Associação Privada,Ativas
1412240,ASSOCIACAO COMUNITARIA JOAQUIM NABUCO,ZANIOLOEGERRAS@GMAIL.COM,ESTRADA PRINCIPAL MUNICIPAL,45 99453448,Associação Privada,Ativas
1412548,SILVER CAR PROTECAO VEICULAR,CONTATO@SILVERCARPROTECAO.COM.BR,"AVENIDA NILDO RIBEIRO DA ROCHA,ARQUITETO, SALA  103",44 31421772,Associação Privada,Ativas
1412752,ASSOCIACAO DOS CONDOMINOS DO RESIDENCIAL BELLA MORATTA,FLAVIOCONTADOR79@GMAIL.COM,RUA AZEVEDO PORTUGAL,42 33044404,Associação Privada,Ativas
1413507,CANDEIAS ESPORTE LAZER E RECREACAO,CONTABILIDADE@CLUBECANDEIAS.COM,"RUA MARECHAL DEODORO, CONJ  0051                COND  IMPERIO ED",47 35152400,Associação Privada,Ativas
1412813,SOCIEDADE CIVIL REGINA PACIS,JESSYFAVERI@HOTMAIL.COM,RUA MATO GROSSO,45 32641288,Associação Privada,Ativas
1413536,SOCIEDADE MOVIMENTO DOS FOCOLARI,ROSELIPIMENTEL@SMF.ORG.BR,RUA CONSELHEIRO DANTAS,11 45592504,Associação Privada,Ativas
1413040,COMITE DE DESENVOLVIMENTO TERRITORIAL LA FRONTERA,ESCRITORIOCONTABILGARZAO@GMAIL.COM,AVENIDA BRASIL,46 35561241,Associação Privada,Ativas
1413567,"ASSOCIACAO DE PAIS, MESTRES E FUNCIONARIOS PINGA FOGO",SEDUC_PDDE@MARINGA.PR.GOV.BR,RUA PIONEIRO NILSON ROSSI,44 32216909,Associação Privada,Ativas
1413673,IRMANDADE DA SANTA CASA DE MISERICORDIA DE SAO BERNARDO DO CAMPO,CONTATO_R7@OUTLOOK.COM,RODOVIA PR 160,43 31328707,Associação Privada,Ativas
1413763,ASSOCIACAO MULTIVERSA EDUCACIONAL - AME,FINANCEIRO@MULTIVERSA.COM,"AVENIDA FELIPE WANDSCHEER, BLOCO I TERREO            SALA  202",45 31981100,Associação Privada,Ativas
1413764,ASSOCIACAO MULTIVERSA EDUCACIONAL - AME,FINANCEIRO@MULTIVERSA.COM,AVENIDA PRESIDENTE KENNEDY,45 31981100,Associação Privada,Ativas
1414034,ABLS - ASSOCIACAO DE BOCHA DE LARANJEIRAS DO SUL/PR,BITTENCOURTCONTABILIDADE@GMAIL.COM,"RUA VISCONDE DE MAUA, ANEXO ASPM",42 91236034,Associação Privada,Ativas
1413984,ASSOCIACAO DE DESENVOLVIMENTO COMUNITARIO DE ITAMBARACA,AR.RODRIGUES1978@GMAIL.COM,RUA ANTONIO DIAS,43 98366583,Associação Privada,Ativas
1414159,"ASSOCIACAO DE REABILITACAO SOCIAL, EDUCACIONAL, CULTURAL E ECOLOGICO NACAO DE CRISTO",ACLARISVAL@GMAIL.COM,RUA SILVEIRA SILVA,42 88779540,Associação Privada,Ativas
1414022,INSTITUTO GOVERNOS INTELIGENTES - IGOVI,CONTATO.IGOVI@GMAIL.COM,"AVENIDA CANDIDO DE ABREU, CONJ  1512                ANDAR 15                  COND  CENTRO CMR CANDIDO DBLOCO CANDIDO DE ABREU BL",41 31143549,Associação Privada,Ativas
1414171,IGREJA PRESBITERIANA DO PORTO SEGURO,AILTON.MENDES.PGUA@GMAIL.COM,AVENIDA BELMIRO SEBASTIAO MARQUES,41 96267129,Organização Religiosa,Ativas
1413956,ASSOCIACAO DO MERCADO DO PRODUTOR DE IVAI,CONTABILIDADEVAZ@HOTMAIL.COM,AVENIDA 03 DE DEZEMBRO,42 98728699,Associação Privada,Ativas
1414211,CASA DE NACAO E UMBANDA REINO DE XAPANA,CONTATO@CONTATO.COM.BR,RUA REINALDO JOSE MIRANDA,41 08000800,Organização Religiosa,Suspensas
1414331,ASSOCIACAO PRO - CONSTRUCAO DO EDIFICIO DOWNTOWN HOME AND OFFICES,HELENY_VB@HOTMAIL.COM,RUA BALDUINO TAQUES,42 99720321,Associação Privada,Ativas
1414207,ASSOCIACAO RECANTO AKIKINOISMORA I,DSCONTADORES@DSCONTADORES.COM.BR,"GLEBA JACUTINGA, COND  REC. AKIKINOISMORA ILOTE  163/1 A 163/5       LOTE  163/13",43 33752300,Associação Privada,Ativas
1414394,IGREJA EVANGELICA PENTECOSTAL REI DOS REIS,LUANPAIVA5@GMAIL.COM,RUA PAIAO,43 98436691,Organização Religiosa,Ativas
1414556,IGREJA MISSAO APOIO,CAMPOS_SOLUCOESELETRICAS@OUTLOOK.COM,RUA POMBA ASA BRANCA,43 99041551,Organização Religiosa,Ativas
1414431,ASSOCIACAO MAE DO CEU,GRUPOTEATRALMAEDOCEU@GMAIL.COM,AVENIDA ARAPONGAS,43 96150020,Associação Privada,Ativas
1414628,ASSOCIACAO ANJOS DE RUA,AMANDARIOBOM24@GMAIL.COM,AVENIDA PARANA,43 96226740,Associação Privada,Ativas
1414649,TEMPLO DE CULTURA RELIGIOSA AFRO BRASILEIRA ILE AXE BABA OMIM AIDAN JIARAKA,ERIVALDOMARQUESSILVAJARACA@GMAIL.COM,"RUA SERVULO DOS SANTOS, SETOR VILA GUAIRA",42 99486407,Organização Religiosa,Ativas
1414672,CENTRO DE UMBANDA CASA DE XANGO,NILTON.MICHELETTI@GMAIL.COM,"RUA JOSE DOMINGOS DE OLIVEIRA, FUNDOSFUNDOS",43 99149069,Associação Privada,Ativas
1414747,PROJETO YONU,FEMOCLAM@HOTMAIL.COM,RUA LOURENCO TULETZKI,41 98001414,Associação Privada,Ativas
1414678,ASSOCIACAO DO GRENAL SOLIDARIO GUARAPUAVA,CONTABILIDADEDIEGO@HOTMAIL.COM,"RUA XAVIER DA SILVA, SALA  4",42 91310604,Associação Privada,Ativas
1414809,MINISTERIO REINO EVANGELISTICO EM MOVIMENTO,MINISTERIOREMO1@GMAIL.COM,AVENIDA AUGUSTO STABEN,41 98111828,Associação Privada,Ativas
1414831,ANIMAIS RESGATADOS COM AMOR DE SANTA TEREZINHA DE ITAIPU - PARANA,OFFICIUMCONTABILIDADE@GMAIL.COM,AVENIDA ADOLPHO LOLLATO,45 35412120,Associação Privada,Ativas
1414918,ORGANIZACAO DE DIREITOS HUMANOS E CIDADANIA ALICERCE DA MUDANCA,ALICERCEDAMUDANCA@GMAIL.COM,"AVENIDA CANDIDO DE ABREU, CONJ  1506                ANDAR 15                  COND  CENTRO CMR CANDIDO DBLOCO CANDIDO DE ABREU BL",41 33235744,Associação Privada,Ativas
1414923,IGREJA PENTECOSTAL DESENVOLVIMENTO DE JESUS,IGREJAPENTECOSTALDEJESUS1@GMAIL.COM,RUA ADOLFO SLUSARS,41 36281884,Organização Religiosa,Ativas
1414920,ASSOCIACAO LOBO GUARA IMORTAL DE GUARAPUAVA,CONTABILIDADEDIEGO@HOTMAIL.COM,"RUA XAVIER DA SILVA, SALA  1",42 36298500,Associação Privada,Ativas
1414982,INSTITUTO BRAZILAMAZON,OSAKAMORI@GMAIL.COM,RUA MARIA RITA DAS CHAGAS LIMA,41 99724243,Associação Privada,Ativas
1415048,ARCP - ASSOCIACAO RECREATIVA CORRE PRUDE,BORTOLOZOCONTABILIDADE@GMAIL.COM,"RUA DOMINGOS LUIZ DE OLIVEIRA, ANEXO SALA 02",42 34465961,Associação Privada,Ativas
1415050,"ASSOCIACAO DE APOIO A DEFESA DOS INTERESSES INVIDIVIDUAIS E COLETIVOS, CORPORATIVOS, CULTURAIS E RECREATIVOS DOS INVESTIGADORES DA POLICIA CIVIL",ROBERTORAMIRES7@GMAIL.COM,RUA MARANHAO,41 98223055,Associação Privada,Ativas
1415055,CENTRO ESPIRITA O CONSOLADOR,CONSOLADOR@YAHOO.COM.BR,RUA DUQUE DE CAXIAS,42 35220000,Organização Religiosa,Ativas
1415072,ASSOCIACAO DOS MORADORES DO MORRO GRANDE PARA TODOS EM MORRETES PARANA,GERENCIALCONSULTORIA@HOTMAIL.COM,ESTRADA DO MORRO GRANDE,41 95489501,Associação Privada,Ativas
1415099,COMUNIDADE FILADELFIA CHURCH,PRGABRIELAJOBIM@GMAIL.COM,RUA MAURO TOLENTINO,45 99295001,Organização Religiosa,Ativas
1415157,FUNDACAO DE APOIO AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO DO INSTITUTO FEDERAL DO PARANA,CONTABILIDADE@CONTABILIDADEGLOBO.COM.BR,"RUA SAO FRANCISCO, SALA  705                 ANDAR 07                  COND  GREEN CENTER CD     BLOCO OFFICE GREEN",41 32332263,Fundação Privada,Ativas
1415186,F.D.M. - FUNDO DE DESENVOLVIMENTO DA MANDIOCA DO CENTRO SUL DO BRASIL,FINANCEIRO@ABAM.COM.BR,"AVENIDA DISTRITO FEDERAL, SLJ   SOBRELOJA",44 99923849,Associação Privada,Ativas
1415278,INSTITUTO BEBE SOLIDARIO,GILMARA.ALBUQUERQUE@HOTMAIL.COM,"RUA JOAO ALENCAR GUIMARAES, LOJA  T03                 ANDAR TR                  COND  NAO INFORMADO       BLOCO LOS ANGELES",41 91359542,Associação Privada,Ativas
1415283,IGREJA EVANGELICA ASSEMBLEIA DE DEUS MINISTERIO BELEM OURO FINO PARANAGUA,RAFAELADIREITOUTP@HOTMAIL.COM,AVENIDA BELA VISTA,41 92074141,Organização Religiosa,Ativas
1415315,ASSOCIACAO NACIONAL DE PRIMEIRAS DAMAS,GPDFABIOLAPARANHOS.PR@GMAIL.COM,RUA PIO XII,45 88069354,Associação Privada,Ativas
1415314,IGREJA COMUNIDADE CRISTA CULTURA NA MESA,DAIANE.MASSAKI@GMAIL.COM,RUA JAN FREDERIK DE JAGER,41 99113574,Associação Privada,Ativas
