id_osc,nome,email,endereco,telefone,natureza_juridica,situacao_cadastral
675069,ASSOCIACAO SAO JOAO BATISTA PRECURSOR,gdk.gerson@gmail.com,RUA BENJAMIN C TEIXEIRA,4103279120,Associação Privada,ATIVA
675067,ASSOCIACAO ATLETICA BANCO BRASIL VENCESLAU BRAS PR,NA,RUA ITARARE,43035282202,Associação Privada,ATIVA
675063,IGREJA PRESBITERIANA DE MANDURI,easycon@uol.com.br,ESTRADA MANDURI,4203446348,Associação Privada,ATIVA
675071,ASSOCIACAO DOS SERVIDORES MUNICIPAIS DE INACIO MARTINS,escnovoplanalto@gmail.com,RUA SETE DE SETEMBRO,4203667162,Associação Privada,ATIVA
675070,IGREJA EVANGELICA BATISTA DE PIRAQUARA,JOSAVIASFERRAZ@GMAIL.COM,AVENIDA GETULIO VARGAS,41 99354523,Associação Privada,ATIVA
675058,ASSOCIACAO EDUCACIONAL UNIAO TECNOLOGICA DO TRABALHO,GUIDOLIN@SOFTONE.COM.BR,RUA MARECHAL FLORIANO PEIXOTO,0041 03663444,Associação Privada,ATIVA
675059,INSTITUTO DOS ADVOGADOS DO PARANA,zamoner@netpar.com.br,"RUA CANDIDO DO LOPES, CONJ  1001",41 32246237,Associação Privada,ATIVA
675057,FUNDACAO ALPHA DE PREVIDENCIA E ASSISTENCIA SOCIAL,rh@excelenciacontabilidade.com.br,"RUA COMENDADOR MACEDO, 9 ANDAR",4103223932,Fundação Privada,ATIVA
675056,SVERDI PROPAGACAO E CULTURA,strapasson@filantropica.com.br,PRACA BARAO DO RIO BRANCO,4203224047,Organização Religiosa,ATIVA
675065,CLUBE ATLETICO MONTE ALEGRE,cama@camaclube.com.br,RUA VICENTE MACHADO,4203272104,Associação Privada,ATIVA
675049,ASSOCIACAO DOS DEFICIENTES VISUAIS DO PARANA,bruna@guidolin.cnt.br,RUA EURICO ZYTKIEVITZ,4103349110,Associação Privada,ATIVA
675073,IGREJA BATISTA DO PRADO,rh@contabyte.com.br,RUA IAPO,4103332672,Organização Religiosa,ATIVA
675068,CONGREGACAO DAS IRMAS FILHAS DA CRUZ,f.mazur@filantropica.com.br,RUA QUINTINO BOCAIUVA,41 32327050,Organização Religiosa,ATIVA
675074,ASSOCIACAO PARANAENSE DE EMPRESAS DE BASE FLORESTAL - APRE,valdirene.carpinski@apreflorestas.com.br,"RUA DR.MURICY, 5 ANDAR",4103233785,Associação Privada,ATIVA
675086,INSTITUTO PAULO VI,luizraphael@yahoo.com.br,RUA PE PAULO CANELLES,4103256910,Associação Privada,ATIVA
675088,ASSOCIACAO EDUCATIVA CRISTA IRMAOS MENONITAS,SERGIO@GRAFICAEVEREST.COM.BR,RUA FELIX DUDEK,41 32760040,Associação Privada,ATIVA
675089,CENTRO ESPIRITA MANOEL FIGUEIRA NETTO,luigicontador@yahoo.com.br,RUA LUCIANO STENCEL,4203532123,Associação Privada,ATIVA
675094,CLUBE NORTE,CLUBENORTE2@HOTMAIL.COM,RUA CEL LEONCIO DE CASTRO,43 35323793,Associação Privada,ATIVA
675090,SAMAS KLUB,NA,RODOVIA RODOVIA PR 364,42035321592,Associação Privada,ATIVA
675092,LOJA MACONICA LUZ DO ORIENTE I N.11,rh@deltaasses.com.br,AVENIDA JOSE CUSTODIO DE OLIVEIRA,044 8232782,Associação Privada,ATIVA
675091,LAR SAO MATEUS,ATUALIZA_CONTABILIDADE@YAHOO.COM.BR,1A RUA 21 DE SETEMBRO,42 35321884,Associação Privada,ATIVA
675095,ASSOCIACAO DE MOR E AMIGOS DO CONJ OSWALDO CRUZ II,cesar.dietrich@terra.com.br,"RUA CRISTINA BARLETTA TUOTO, B",4103327181,Associação Privada,ATIVA
675097,LAR ANALIA FRANCO DE CAMBARA,ELITONPUCCI@UOL.COM.BR,AVENIDA BRASIL,43 35326798,Associação Privada,ATIVA
675096,PROVINCIA MADRE CARMELA DE JESUS DA CONGREGACAO DAS IRMAS DO SAGRADO CORACAO DO VERBO ENCARNADO,ADMPROVINCIAMC@GMAIL.COM,RUA ESTADO DE ISRAEL,41 30244431,Organização Religiosa,ATIVA
675098,ASSOC FEM EVANG BENEF DE LONDRINA,canaa@canaaconsultoria.com.br,RUA FOZ DO IGUACU,4303327118,Associação Privada,ATIVA
675100,"ASSOCIACAO DOS SERVIDORES DA UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA, CAMPUS CORNELIO PROCOPIO",rmc_contabilidade@hotmail.com,AVENIDA ALBERTO CARAZZAI,4303520409,Associação Privada,ATIVA
675101,ASSOCIACAO PARANAENSE DE ADMINISTRADORES ESCOLARES - APADE,daniel@apade.com.br,"RUA ERMELINO DE LEAO, 8 ANDAR",4103323649,Associação Privada,ATIVA
675099,ASSOCIACAO DE P A MAT E A INF DE RANCHO A D'OESTE APMI,NA,RUA ESPIRITO SANTO,44035561138,Associação Privada,INAPTA
675109,IGREJA BATISTA BETEL NO CAPAO DA IMBUIA,trabalhista@frontalcontabilidade.com.br,RUA PROF BENEDITO CONCEICAO,4103266446,Organização Religiosa,ATIVA
675111,ASSOCIACAO DOS ENGENHEIROS DO DEPARTAMENTO DE ESTRADAS E RODAGEM DO ESTADO DO PARANA - AEDER.,russi.julio@gmail.com,RUA JOSE VERISSIMO,4103304828,Associação Privada,ATIVA
675110,ASSOCIACAO ESPIRITA CAPA DOS POBRES,mab.rh@terra.com.br,"RUA DEZ OTAVIO DO AMARAL, TERREO",4103014414,Associação Privada,ATIVA
675114,IGREJA TENRIKYO DE TRES BARRAS,HISSAOMIURA@YAHOO.COM.BR,NA LOC  SECAO CENTRAL,43 32621375,Associação Privada,ATIVA
675116,CONGREGACAO CRISTA NO BRASIL,escritoriomaxifinanceiro@hotmail.com,AVENIDA ALMIRANTE TAMANDARE,4403642220,Associação Privada,ATIVA
675113,ASSOCIACAO COMERCIAL E EMPRESARIAL DE ASSAI,ACEASSAI@HOTMAIL.COM,"AVENIDA RIO DE JANEIRO, SALA  04",43 32622794,Associação Privada,ATIVA
675115,SOCIEDADE DOS AMIGOS DE ASSAI,pkysecom@brturbo.com.br,"AVENIDA RIO DE JANEIRO, SAIDA P/CURITIBA-KM01",4303262154,Associação Privada,ATIVA
675093,ASSOCIACAO DOS NUCLEOS ARTESANAIS DE VIZINHANCA,ANAV.ARTESAOS@HOTMAIL.COM,"ALAMEDA DR MURICI, CONJ 104",41 32255570,Associação Privada,ATIVA
675112,CLUBE DE AUTOMOVEIS E ANTIGUIDADES MECANICAS DO PARANA,concreta@onda.com.br,AVENIDA CANDIDO MARTMANN,4103027105,Associação Privada,ATIVA
675072,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE UNIAO DA VITORIA,APAEUVA@HOTMAIL.COM,AVENIDA BENTO MUNHOZ DA ROCHA NETO,42 35233080,Associação Privada,ATIVA
675119,LAR SAGRADA FAMILIA,LAR_SAGRADAFAMILIA@HOTMAIL.COM,RUA DENNHEI KANASHIRO,43 34249623,Associação Privada,ATIVA
675120,ASSOCIACAO DAS CRIANCAS E ADOLESCENTES DE U DA VITORIA,stasiak@stasiak.com.br,RUA MARECHAL DEODORO,042 5224951,Associação Privada,INAPTA
675118,ACAMPAMENTO E RETIRO CRISTAO DA ASSOCIACAO,contato@zillicontabil.com.br,"ESTRADA DA ONCA, KM 01",4103023135,Associação Privada,ATIVA
675121,ASSOCIACAO COMERCIAL E EMPRESARIAL DE MALLET,ACIAM197@HOTMAIL.COM,"RUA MAJOR ESTEVAO, SALA  3",42 35421428,Associação Privada,ATIVA
675123,ASSOCIACAO COMERCIAL E EMPRESARIAL DE PAICANDU - ACIP,ACIPPAICANDU@ACIPPAICANDU.COM.BR,RUA ONESIO FRANCISCO DE FARIAS,44 32442211,Associação Privada,ATIVA
675122,ASSOCIACAO DOS PRODUTORES RURAIS DA BARRA MANSA,neycontador@globo.com,RUA PRINCIPAL,4303571346,Associação Privada,ATIVA
675117,ASSOCIACAO ASSISTENCIAL DE GUAIRA,lex@f1net.com.br,RUA COMANDANTE MORAES REGO,44 36421221,Associação Privada,ATIVA
675128,IGREJA PRESBITERIANA DE ASTORGA,pessoal1@globoescritorio.com.br,RUA JOSE ABRAHAO KEIDE,44 99223156,Associação Privada,ATIVA
675126,ASSOCIACAO DA PATRULHA RODOVIARIA FEDERAL DO PARANA,dulcenardo@hotmail.com,"RUA DEL LEOPOLDO BELCZAK, SALA 10",041 2448076,Associação Privada,ATIVA
675125,IGREJA BATISTA NO BAIRRO NOVO MUNDO,SECRETARIA@IBNM.COM.BR,RUA HERCULANO DE ARAUJO,41 32472874,Organização Religiosa,ATIVA
675124,ASSOCIACAO PARANAENSE DE APICULTORES,aj_contabil@hotmail.com,RUA MARIO BERALDI,4103256050,Associação Privada,ATIVA
675129,IGREJA BATISTA PIONEIRA DE GUAIRA,FINANCEIROIBPG@GMAIL.COM,RUA LUIZ HASPER,44 84481355,Associação Privada,ATIVA
675130,LOJA LUZ E ESPERANCA DE MANDAGUACU,dulce@alvoradaescritorio.com.br,RUA 7 DE SETEMBRO,44 32451379,Associação Privada,ATIVA
675132,ASSOCIACAO ATLETICA BANCO DO BRASIL,vanessa@telecontcontabil.com.br,"RUA CAETANO MUNHOZ DA ROCHA, LOTE 210 1",4403233152,Associação Privada,ATIVA
675133,CLUBE DOS TRINTA DE MARIALVA,clube30@bol.com.br,RUA PRESIDENTE NEREU RAMOS,044 2321321,Associação Privada,ATIVA
675134,AUGUSTA E RESPEITAVEL GRANDE BENFEITORA LOJA SIMBOLICA CIENCIA E JUSTICA,claudio@ebandeirantes.com.br,ALAMEDA DAS ACACIAS,044 2323973,Associação Privada,ATIVA
675131,CLINICA MEDICO SOCIAL RURAL DE MANDAGUARI,rh@manancialassessoria.com.br,AVENIDA PRES VARGAS,0044 02331777,Associação Privada,INAPTA
675138,IGREJA BATISTA FILADELFIA DE LONDRINA,giplan@sercomtel.com.br,RUA TIBAGI,4303356666,Associação Privada,ATIVA
675137,ASSOCIACAO DOS SERVIDORES DO DNERU CIRCUNSCRICAO PARANA,altaltda@hotmail.com,"RUA CRUZ MACHADO, 1 ANDAR CJ 01",41 32241698,Associação Privada,ATIVA
675136,FANATICO FUTEBOL CLUBE,contabilex@contabilex.com.br,RUA QUINTINO BOCAIUVA,41 32922568,Associação Privada,ATIVA
675142,ASSOCIACAO MARINGAENSE DE ODONTOLOGIA,amo@amo.org.br,AVENIDA NILDO RIBEIRO DA ROCHA,44 30287573,Associação Privada,ATIVA
675141,IGREJA BATISTA JARDIM AMERICA,nasse@sercomtel.com.br,RUA URUGUAI,4303027335,Associação Privada,ATIVA
675139,CANADA COUNTRY CLUB,escfenix@sercomtel.com.br,AVENIDA JUSCELINO KUBITSCHECK,4303325861,Associação Privada,ATIVA
675145,MITRA DIOCESANA DE APUCARANA,paroquiansaigrejinha@hotmail.com,RUA OSVALDO CRUZ,4303423045,Organização Religiosa,ATIVA
675147,MITRA DIOCESANA DE APUCARANA,parsaobenedito@hotmail.com,RUA NATIVIDADE,4303422041,Organização Religiosa,ATIVA
675146,MITRA DIOCESANA DE APUCARANA,paroquia004@gmail.com,AVENIDA IRATI,4303422131,Organização Religiosa,ATIVA
675148,MITRA DIOCESANA DE APUCARANA,paroquia007@gmail.com,PRACA DA MATRIZ,4303440118,Organização Religiosa,ATIVA
675149,MITRA DIOCESANA DE APUCARANA,mitra.rh1@gmail.com,"RUA NELSON MIQUELAO, CP 895",4303440503,Organização Religiosa,Não informado
675150,MITRA DIOCESANA DE APUCARANA,paroquiasaojosecambira@hotmail.com,RUA PARAIBA,4303436128,Organização Religiosa,ATIVA
675151,MITRA DIOCESANA DE APUCARANA,MITRA.CONTABILIDADE@GMAIL.COM,RUA SILVIO ROSSATO,43 34231428,Organização Religiosa,ATIVA
675152,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,AVENIDA SANTOS DUMONT,4303423705,Organização Religiosa,ATIVA
675157,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,RUA BATUQUIRA,4303252017,Organização Religiosa,ATIVA
675153,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,RUA PANAMA,43 34231428,Organização Religiosa,ATIVA
675127,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE IBIPORA,APAEIBI.FINANCEIRO@HOTMAIL.COM,"RUA MARCIA DE FIGUEREDO ALVES PEREIRA, BR 369 KM 134",43 32582879,Associação Privada,ATIVA
675154,MITRA DIOCESANA DE APUCARANA,santuariosaojose@hotmail.com,RUA DOM JOSE MARELLO,4303033189,Organização Religiosa,ATIVA
675155,MITRA DIOCESANA DE APUCARANA,paroquia-saofcoassis@hotmail.com,PRACA SAO FRANCISCO,4303429122,Organização Religiosa,ATIVA
675162,MITRA DIOCESANA DE APUCARANA,nsenhoradasdores@gmail.com,PRACA DA MATRIZ,4303428121,Organização Religiosa,ATIVA
675158,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,RUA ALBATROZ,4303252007,Organização Religiosa,ATIVA
675163,MITRA DIOCESANA DE APUCARANA,paroquia.faxinal@hotmail.com.br,AVENIDA BRASIL,4303461124,Organização Religiosa,ATIVA
675166,MITRA DIOCESANA DE APUCARANA,paroquiaimaculadaconceicao55@hotmail.com,RUA SAO PAULO,4303452177,Organização Religiosa,ATIVA
675160,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,PRACA DA MATRIZ,4303252258,Organização Religiosa,ATIVA
675161,MITRA DIOCESANA DE APUCARANA,MITRA.CONTABILIDADE@GMAIL.COM,RUA TUIM,43 34231428,Organização Religiosa,ATIVA
675156,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,RUA DRONGO,43 34231428,Organização Religiosa,ATIVA
675165,MITRA DIOCESANA DE APUCARANA,parerio@yahoo.com.br,PRACA DA MATRIZ,4303468118,Organização Religiosa,ATIVA
675164,MITRA DIOCESANA DE APUCARANA,paroquia_cruzmaltina@hotmail.com,"RUA NOSSA SENHORA APARECIDA, PRACA",043 4541145,Organização Religiosa,ATIVA
675168,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,PRACA DA MATRIZ,4403248126,Organização Religiosa,ATIVA
675171,MITRA DIOCESANA DE APUCARANA,MITRA.CONTABILIDADE@GMAIL.COM,RUA SAO PAULO,43 99950187,Organização Religiosa,ATIVA
675169,MITRA DIOCESANA DE APUCARANA,MITRA.CONTABILIDADE@GMAIL.COM,PRACA PRACA DA REPUBLICA,43 34231428,Organização Religiosa,ATIVA
675167,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,PRACA PE JOAO JANSSEN,4403234135,Organização Religiosa,ATIVA
675173,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmaail.com,PRACA DA MATRIZ,4303260124,Organização Religiosa,ATIVA
675172,MITRA DIOCESANA DE APUCARANA,CONTABILIDADE@DIOCESEDEAPUCARANA.COM.BR,AVENIDA PRES. GETULIO VARGAS,43 34231428,Organização Religiosa,ATIVA
675159,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,RUA PRINCIPAL,4303423142,Organização Religiosa,Não informado
675143,SOCIEDADE MEDICA DE MARINGA,secretaria@smmaringa.com.br,RUA IMBURANA,4403262006,Associação Privada,ATIVA
675170,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,RUA VIDIGAL,4403258120,Organização Religiosa,ATIVA
675175,MITRA DIOCESANA DE APUCARANA,MITRA.CONTABILIDADE@GMAIL.COM,RUA PICAPAUZINHO DOURADO,43 34231428,Organização Religiosa,ATIVA
675140,APAE ASSOC DE PAIS E AMIGOS DOS EXCEPCIONAIS DE LOND,escritorioconquista@hotmail.com,AVENIDA ROBERT KOCK,4303305592,Associação Privada,ATIVA
675176,ASSOCIACAO COMERCIAL E INDUSTRIAL DE ENEAS MARQUES,narcizo@netconta.com.br,"AVENIDA JOAQUIM BONETTI, 1 ANDAR, SALA 02",46 5441383,Associação Privada,ATIVA
675177,ASSOCIACAO DOS COTISTAS DE RADIO TAXI CURITIBA,contabilidade@radiotaxicuritiba.com.br,RUA JOSE RIETMEYER,4103083840,Associação Privada,ATIVA
675181,AGNOS ASSOC DE GUIAS DE COMPRA NORTE OESTE E SUD DO PR,JOROPARANZINI@HOTMAIL.COM,"VIA VEREADOR DJALMA MAGALHAES BARROS, LOJA  AP64 AP65",44 36294001,Associação Privada,ATIVA
675184,ASSOCIACAO EDUCATIVA ESPOR E CULT PAPA JOAO PAULO II,colegiojoaopaulo2@ig.com.br,RUA RIO PIRAQUARA,4103667550,Associação Privada,ATIVA
675180,ASSOCIACAO EVANGELICA DE ENSINO DE CASTROLANDA,fabianne@castrolanda.coop.br,RUA JULIANA,4203234800,Associação Privada,ATIVA
675174,MITRA DIOCESANA DE APUCARANA,MITRA.CONTABILIDADE@GMAIL.COM,"RUA SAO SEBASTIAO, TERREO;",43 34231428,Organização Religiosa,ATIVA
675185,ASSOCIACAO DE MORADORES DA VILA ROMANA,FINANCEIRO@VILAROMANA.NET.BR,AVENIDA MANOEL RIBAS,41 85187483,Associação Privada,ATIVA
675182,SANTA MONICA CLUBE DE CAMPO,contabilidade@santamonica.rec.br,"RUA RODOVIA BR 116, KM    06",41 36754213,Associação Privada,ATIVA
675183,ASSOCIACAO DOS DIRIGENTES DE EMPRESAS DO MERCADO IMOBILIARIO DO PARANA,vanessa@trustsr.com.br,"RUA DA GLORIA, 3 AND S/ 313",4103325362,Associação Privada,ATIVA
675187,ASSOCIACAO DE PAIS E AMIGOS DE DEFICIENTES VISUAIS,apadevi@pop.com.br,"RUA SAMUEL CEZAR, CASA",41 32443172,Associação Privada,ATIVA
675186,LAR O BOM CAMINHO,larbom@brturbo.com.br,RUA BORTHOLO GUSSO,4103246894,Associação Privada,ATIVA
675188,GREMIO DORIVAL COSTA ASSUNCAO,jctesser@yahoo.com.br,AVENIDA PREF ERASTO GAERTNER,41 32575703,Associação Privada,ATIVA
675194,MITRA DIOCESANA DE APUCARANA,MITRA.CONTABILIDADE@GMAIL.COM,RUA JOSE MISKOWSKI,43 34231428,Organização Religiosa,ATIVA
675191,ASSOCIACAO COMUNITARIA PRESBITERIANA,coordenacao@acpcuritiba.org.br,RUA COIMBRA,41 36530101,Associação Privada,ATIVA
675197,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,PRACA 7 DE SETEMBRO,4403257124,Organização Religiosa,ATIVA
675190,ASSOCIACAO COMUNITARIA PRESBITERIANA,acpcuritiba@terra.com.br,RUA AMAURI LANGE SILVERIO,41 36530101,Associação Privada,ATIVA
675189,IGREJA BATISTA NA ALAMEDA PRINCESA ISABEL,ana@alameda.org.br,ALAMEDA PRINCESA ISABEL,4103019130,Organização Religiosa,ATIVA
675196,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,PRACA DA MATRIZ,4403249129,Organização Religiosa,ATIVA
675198,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,PRACA DA MATRIZ,4403312129,Organização Religiosa,ATIVA
675195,MITRA DIOCESANA DE APUCARANA,catedralapucarana@hotmail.com,PRACA RUI BARBOSA,4303424525,Organização Religiosa,ATIVA
675192,FRATERNITAS,jaque@vvccontabilidade.com.br,RUA JOAO SIMBALISTA,41 30342120,Associação Privada,ATIVA
675199,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,PRACA DOM BOSCO,4403323100,Organização Religiosa,ATIVA
675178,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEP - APAE DE MAMBORE,lealcontabilidade@uol.com.br,RUA VEREADOR LAZARO CORREIA,44 35681032,Associação Privada,ATIVA
675200,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,PRACA DA MATRIZ,4403332127,Organização Religiosa,ATIVA
675203,MITRA DIOCESANA DE APUCARANA,MITRA.CONTABILIDADE@GMAIL.COM,PRACA TADEU ZIEMSKI,43 34231428,Organização Religiosa,ATIVA
675193,AERO CLUBE DE LONDRINA,NA,AVENIDA SANTOS DUMONT,43033258751,Associação Privada,ATIVA
675201,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,PRACA DA MATRIZ,4403352128,Organização Religiosa,ATIVA
675204,MITRA DIOCESANA DE APUCARANA,paroquialidianopolis@hotmail.com,"RUA MATO GROSSO, CASA",43 34731197,Organização Religiosa,ATIVA
675202,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,PRACA DA MATRIZ,4303625103,Organização Religiosa,ATIVA
675206,MITRA DIOCESANA DE APUCARANA,santaritalunardelli@hotmail.com.br,PRACA DA MATRIZ,4303478117,Organização Religiosa,ATIVA
675205,MITRA DIOCESANA DE APUCARANA,paroquia_sjb2012@hotmail.com,PRACA DA MATRIZ,4303477138,Organização Religiosa,ATIVA
675208,MITRA DIOCESANA DE APUCARANA,paroquia_sjb2012@hotmail.com,PRACA DA MATRIZ,4303466115,Organização Religiosa,Não informado
675207,MITRA DIOCESANA DE APUCARANA,CONTABILIDADE@GMAIL.COM,AVENIDA NATANAEL VERRI,43 34231428,Organização Religiosa,ATIVA
675209,MITRA DIOCESANA DE APUCARANA,SANTISSIMAMAEDEDEUS@DIOCESEDEAPUCARANA.COM.BR,AVENIDA MINAS GERAIS,43 34231428,Organização Religiosa,ATIVA
675211,MITRA DIOCESANA DE APUCARANA,paroquia.n.s.l@hotmail.com,PRACA DA MATRIZ,4303471103,Organização Religiosa,ATIVA
675210,MITRA DIOCESANA DE APUCARANA,paroquia-bomjesus@hotmail.com,PRAÇA YVES GUEGUEN,43 34721161,Organização Religiosa,ATIVA
675213,MITRA DIOCESANA DE APUCARANA,paroquiaarapua@outloo.com,PRACA DA MATRIZ,4303444113,Organização Religiosa,ATIVA
675212,MITRA DIOCESANA DE APUCARANA,ESPIRITOSANTO@DIOCESEDEAPUCARANA.COM.BR,RUA PITANGA,43 34231428,Organização Religiosa,ATIVA
675214,MITRA DIOCESANA DE APUCARANA,paroquia_ariranha@yahoo.com.br,PRAÇA MATRIZ,43 34331002,Organização Religiosa,ATIVA
675216,MITRA DIOCESANA DE APUCARANA,paroquia_mariamaedaunidade@hotmail.com,AVENIDA BRASIL,4303461149,Organização Religiosa,ATIVA
675215,MITRA DIOCESANA DE APUCARANA,eucaristicom@gmail.com,AVENIDA MATO GROSSO,4302422018,Organização Religiosa,ATIVA
675219,MITRA DIOCESANA DE APUCARANA,pqsaopedro@hotmail.com,AVENIDA JAMIL JAMUS,4303464151,Organização Religiosa,ATIVA
675220,MITRA DIOCESANA DE APUCARANA,parsfxavier@ibest.com.br,RUA FIGUEIRA,4303422446,Organização Religiosa,ATIVA
675218,MITRA DIOCESANA DE APUCARANA,ppertuosocorro2009@gmail.com,RUA EPITACIO PESSOA,4303425781,Organização Religiosa,ATIVA
675222,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,RUA MUTUM-ACU,4303276241,Organização Religiosa,ATIVA
675224,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,PRACA DA MATRIZ,43 34231428,Organização Religiosa,ATIVA
675221,MITRA DIOCESANA DE APUCARANA,nossasenhoradefatima@uol.com.br,RUA RIO PIRAPO,4303427999,Organização Religiosa,ATIVA
675217,MITRA DIOCESANA DE APUCARANA,mitra.contabilidade@gmail.com,RUA GALINHOLA,4303274628,Organização Religiosa,ATIVA
675223,MITRA DIOCESANA DE APUCARANA,paroquiasaojudas15@hotmail.com,RUA RUI BARBOSA,043 4741213,Organização Religiosa,ATIVA
675225,MITRA DIOCESANA DE APUCARANA,orgconarapongas@uol.com.br,RUA QUETE,43 30552094,Organização Religiosa,ATIVA
675226,AUGUSTA E RESPEITAVEL LOJA SIMBOLICA MOREIRA SAMPAIO,contato@crfcontabilidade.com,RUA OSORIO RIBAS DE PAULA,43 34233333,Associação Privada,ATIVA
675231,COMUNIDADE EVANGELICA NOVA ALIANCA DE APUCARANA,CENAPUC@GMAIL.COM,TRAVESSA JORNALISTA JOSE CANELA BAUTTI,43 91514810,Organização Religiosa,ATIVA
675230,CLUBE 28 DE JANEIRO,primoroti@hotmail.com,RUA CLOTARIO PORTUGAL,4303422087,Associação Privada,ATIVA
675228,LAR SAO VICENTE DE PAULO DE APUCARANA,cezarfarinacio@uol.com.br,RUA ANTONIO LOLLO MENEGAZZO FILHO,43 34262727,Associação Privada,ATIVA
675229,CONGREGACAO CRISTA NO BRASIL,CCBAPUCARANA@GMAIL.COM,RUA DOUTOR MUNHOZ DA ROCHA,43 34221291,Organização Religiosa,ATIVA
675235,ASSOCIACAO DOS SERVIDORES DA UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA - CAMPUS PONTA GROSSA,sigmacontabilidade.everton@gmail.com,AVENIDA MONTEIRO LOBATO KM 04,4203225113,Associação Privada,ATIVA
675232,ASSISTENCIA BETEL,ASSISTENCIABETELCEI@GMAIL.COM,RUA CARLOS GOMES,44 30351981,Associação Privada,ATIVA
675236,IGREJA EVANGELICA ASSEMBLEIA DE DEUS EM CURITIBA,rh@adcuritiba.org.br,AVENIDA CANDIDO DE ABREU,4103259430,Organização Religiosa,ATIVA
675234,ASSOC DE ENSINO COOPERADO E INTEGRAL DE CURITIBA,janicefenix@gmail.com,RUA HOLANDA,4103356202,Associação Privada,ATIVA
675238,SOCIEDADE PROTETORA DOS ANIMAIS DE CURITIBA,SPAC.INSTITUCIONAL@GMAIL.COM,ESTRADA NOVA DE COLOMBO,41 88025232,Associação Privada,ATIVA
675064,IRMANDADE DA SANTA CASA DE MISERICORDIA DE PRUDENTOPOLIS,valengacontabilidade@yahoo.com.br,RUA CANDIDO DE ABREU,4203446103,Associação Privada,ATIVA
675242,IGREJA EVANGELICA ASSEMBLEIA DE DEUS EM RIO BRANCO DO SUL,audiconpesch@gmail.com,PRACA PASTOR CARLOS MARCHIORO,41 36521363,Organização Religiosa,ATIVA
675241,GREMIO NESTLE DE CURITIBA,moraes.new@hotmail.com,"AVENIDA MARECHAL DHEODORO, CENTRO",4103257778,Associação Privada,INAPTA
675240,CENTRO SOCIAL NOSSA SENHORA DA LUZ DOS PINHAIS,acoll@terra.com.br,RUA DAVI XAVIER DA SILVA,41 33272709,Associação Privada,ATIVA
675246,MITRA ARQUIDIOCESANA DE LONDRINA,contato@contabilstoantonio.com.br,PRACA PIO XII,4303347314,Organização Religiosa,ATIVA
675244,IGREJA BATISTA NACIONAL SEMEAR DO PORTAO - IBNSP,wallacesemear@gmail.com,RUA ANA TOSIN,4103329287,Associação Privada,ATIVA
675243,ASSOCIACAO EDUCATIVA STELLA MARIS,anapaula@grupostellamaris.com.br,RUA ROCHA POMBO,4103352120,Associação Privada,ATIVA
675245,MITRA ARQUIDIOCESANA DE LONDRINA,contato@contabilstoantonio.com.br,RUA DOM BOSCO,43 33473141,Organização Religiosa,ATIVA
675248,MITRA ARQUIDIOCESANA DE LONDRINA,CURIAVERA@GMAIL.COM,RUA ESPANHA,43 33473141,Organização Religiosa,ATIVA
675252,PRIMEIRA IGREJA BATISTA DE MARINGA,CENTRAL@CENTRALMGA.COM.BR,AVENIDA SAO PAULO,44 33021303,Associação Privada,ATIVA
675247,MITRA ARQUIDIOCESANA DE LONDRINA,contato@contabilstoantonio.com.br,TRAVESSA PADRE EUGENIO HERTER,43 3245255,Organização Religiosa,ATIVA
675237,ASSOCIACAO DOS MAGISTRADOS DO PARANA,CONTABILIDADE@JUDICEMED.COM.BR,"RUA ALBERTO FOLLONI, ANDAR: 3 ANDAR;",41 30171611,Associação Privada,ATIVA
675250,ASSOCIACAO ATLETICA BANCO BRASIL APUCARANA,escritoriocontabilbrasil@yahoo.com.br,RUA BYNGTON,4303033448,Associação Privada,ATIVA
